word,word_diac,ipa,id,meaning_en,cefr,freq,meaning_cn
فرصة,فِرْصَة,firṣata,336,opportunity,A2,218.79,n：机会；可能性
حوار,حُوَّار,ḥuwwāri,337,dialogue,B1,217.94,n：对话；交谈
وحدة,وَحْدَة,waḥdatu,338,unit,B2,217.86,n：单位；统一；团结
سيارة,سِيَّارَة,siyyārata,339,car,A1,217.71,n：汽车；车辆
مرض,مَرَض,maraḍu,340,disease,A2,216.65,n：疾病；病症
أين,أَيْنَ,ayna,341,where,A1,216.45,interrog：哪里
دل,دَلَّ,dalla,342,del,C2,216.22,v：引导；指示；暗示
دولار,دُوْلَار,duwlārin,343,dollar,A2,215.32,n：美元
رفع,رَفْع,rafʿi,344,raise,A2,215.31,v：举起；提高；撤销
قيام,قِيَامِ,qiyāmi,345,doing,B2,215.23,n：站立；建立；起床
عمر,عُمَر,ʿumara,346,age,B2,214.48,n：年龄；寿命；欧麦尔（人名）
دخول,دُخُول,dukhūli,347,entry,A2,213.93,n：进入；入口；入场
جواب,جَوَاب,jawābin,348,answer,B1,213.65,n：回答；答案；回复
طبعاً,طَبْعًا,ṭabʿan,349,of course,A2,213.51,adv：当然；自然
أربعة,أَرْبَعَة,ʾarbaʿatin,350,four,A1,213.16,num：四
مصلحة,مَصْلَحَة,maṣlaḥatin,351,interest,C1,213.1,n：利益；好处；部门
جامعة,جَامِعَة,jāmiʿati,352,university,A1,213.04,n：大学；综合性；集合
أستاذ,أُسْتَاذ,ʾustāthu,353,professor,A1,212.39,n：教授；老师；先生
جمل,جَمَل,jamalin,354,sentence,A1,211.05,n：骆驼；句子
ثقافة,ثَقَافَة,ṯaqāfati,355,culture,B1,210.4,n：文化；教养；修养
مساعد,مُسَاعِد,musāʿidin,356,assistant,B2,209.39,n：助手；助理；辅助的
مدة,مُدَّة,muddatu,357,duration,B1,209.09,n：期间；期限；持续时间
تغيير,تَغْيِير,taḡyīri,358,change,B2,208.31,n：改变；变化；更换
إعلام,إعْلَام,ʾiʿlāmu,359,media,B2,207.32,n：媒体；宣传；通知
حقيقي,حَقِيقِيّ,ḥaqīqiyyin,360,real,B1,207.18,adj：真实的；真正的；实际的
جن,جِنّ,jinnin,361,Jin,C1,207.16,n：精灵；鬼怪
رسم,رَسْم,rasmi,362,drawing,A2,205.97,n：图画；绘图；规定
أمير,أَمِير,ʾamīri,363,prince,B2,205.36,n：王子；酋长；指挥官
علي,عَلِيّ,ʿaliyya,364,on,A1,205.34,prep：在...上；关于
قيادة,قِيَادَة,qiyādatin,365,leadership,B2,205.27,n：领导；驾驶；指挥
دعوة,دَعْوَة,daʿwatu,366,invitation,B2,204.6,n：邀请；号召；呼吁
سيد,سَيِّد,sayyidi,367,Mr,A1,204.51,n：主人；先生；领袖
أقل,أَقَلّ,ʾaqalla,368,less,A2,202.8,adj：较少的；更小的
بشر,بَشَر,basharun,369,human,B2,202.52,n：人类；人
قراءة,قِرَاءَة,qirāʾati,370,read,A1,201.34,n：阅读；朗读
جامع,جَامِع,jāmiʿu,371,collector,A1,201.21,n：清真寺；收集者；大学
خلاف,خِلاَف,khilafa,372,otherwise,B1,201.16,n：分歧；争论；相反
صحة,صِحَّة,ṣiḥḥati,373,health,A2,201.04,n：健康；正确性；有效性
ضمن,ضِمْن,ḍimna,374,within,B2,200.62,prep：在...之内；包括
احتاج,احْتَاجَ,āḥtāja,375,I need,A2,200.02,v：需要；要求
دليل,دَلِيل,dalīlun,376,evidence,B2,199.53,n：指南；证据；向导
قرأ,قَرَأَ,qaraʾa,377,read,A2,199.21,v：阅读；朗读
فوق,فَوْق,fawqa,378,above,A1,199.11,prep：在...上面；超过
قرن,قَرْن,qarnin,379,century,A2,198.63,n：世纪；角；角落
نعم,نَعَمْ,naʿam,380,yes,A1,198.6,adv：是的；对
حاول,حَاوَل,ḥāwala,381,tried to,B1,197.33,v：试图；尝试
موت,مَوْت,mawti,382,death,B1,196,n：死亡
خارجي,خَارِجِيّ,khārijiyyin,383,external,B1,195.73,adj：外部的；外国的；外在的
إعادة,إعَادَة,ʾiʿādati,384,return,B2,195.06,n：重新；恢复；归还
هيئة,هَيْئَة,hayʾatu,385,body,C1,194.61,n：机构；组织；形式
دم,دَم,damin,386,blood,A2,193.62,n：血
حصول,حُصُول,ḥuṣūli,387,access,B1,193.43,n：获得；取得
ثقافي,ثِقَافِيّ,ṯiqāfiyyin,388,cultural,B1,193,adj：文化的
نصف,نِصْفَ,niṣfa,389,half,A1,192.82,n：一半；adj：一半的
منع,مَنْع,manʿi,390,prevent,B2,191.64,v：阻止；禁止
تعلق,تَعْلَق,taʿlaqu,391,attach,B2,191.56,v：与...相关；依恋；n：关系
مؤمن,مُؤْمِن,muʾminin,392,believer,C1,191.45,adj：信教的；虔诚的
جميل,جَمِيل,jamīlin,393,beautiful,A1,190.8,adj：美丽的
دائما,دَائِمًا,dāʾiman,394,always,A1,190.5,adv：总是
معروف,مَعْرُوف,maʿrūfin,395,known,B2,190.4,adj：著名的；已知的
صار,صَار,ṣāra,396,become,C1,190.22,v：变成；成为
رفض,رَفْض,rafḍin,397,rejection,B2,190.15,v：拒绝
بنت,بِنْت,binta,398,girl,A1,190.13,n：女孩；女儿
طيب,طِيْب,ṭiybu,399,good,A1,189.51,adj：好的；善良的
نار,نَار,nāra,400,fire,B1,188.43,n：火
إنتاج,إنْتَاج,ʾintāji,401,production,B1,188.19,n：生产；产量；产品
أمس,أَمْسِ,amsi,402,yesterday,A1,188,n：昨天；adv：昨天
أسبوع,أُسْبُوع,ʾusbūʿi,403,week,A1,187.64,n：星期，周
كتابة,كِتَابَة,kitābati,404,writing,A2,187.56,n：书写，写作
طبيعي,طَبِيعِيّ,ṭabīʿiyyin,405,natural,B1,186.82,adj：自然的；天然的；正常的
إعتبار,إعْتِبَار,ʾiʿtibārin,406,consider,B1,186.71,n：考虑；重视；认为
حمد,حَمْد,ḥamdun,407,Hamad,B1,186.69,n：哈迈德（人名）；v：赞美（第三人称阳性过去式）
أهم,أَهَمّ,ʾahammi,408,most important,B1,186.34,adj：最重要的
مسؤول,مَسْؤُول,masʾūlin,409,official,B1,186.19,n：负责人；adj：负责的
دار,دَار,dāri,410,house,B2,185.66,n：房子，住宅；v：居住（第三人称阳性过去式）
أب,أَب,ʾabin,411,father,A1,185.55,n：父亲
وسط,وَسَط,wasaṭi,412,middle,A1,185.55,n：中间，中心；adj：中等的
مدير,مُدِير,mudīru,413,director,A2,185.22,n：经理，主任
دفاع,دِفَاع,difāʿin,414,defense,B2,184.57,n：防御；辩护
صديق,صَدِيق,ṣadīqin,415,friend,A1,184.41,n：朋友
وصف,وَصْف,waṣfu,416,description,B1,184.35,n：描述；v：描述（第三人称阳性过去式）
تابع,تَابِع,tābiʿu,417,followed,B2,183.89,v：跟随（第三人称阳性过去式）；n：附属物
وفق,وَفْق,wafqu,418,according to,A2,183.88,prep：根据，按照
مالي,مَالِيّ,māliyyin,419,financial,B2,183.49,adj：财政的，金融的
الله أكبر,اللَّهَ أَكْبَر,ālllaha akbaru,420,Allahu akbar,B2,182.56,int：真主至大（伊斯兰教用语）
عاد,عَادٍ,ādin,421,return,B1,182.51,v：返回；回来；恢复
منتدى,مُنْتَدَى,muntadā,422,forum,C1,182.17,n：论坛；讨论会
ضرورة,ضَرُورَة,ḍarūrati,423,need for,B2,181.81,n：必要性；必需；必然
يجوز,يَجُوزُ,yajūzu,424,may be,C1,181.68,v：允许；可以；可行
سبيل,سَبِيل,sabīlun,425,way,C1,181.59,n：道路；途径；方法
بيع,بَيْع,bayʿi,426,sell,A2,181.1,n：销售；出售；买卖
محافظة,مُحَافَظَة,muḥāfaẓatin,427,province,B2,180.76,n：省；行政区；保持
تنفيذ,تَنْفِيذ,tanfīthi,428,implementing,B2,179.09,n：执行；实施；完成
سأل,سَأَلَ,saʾala,429,he asked,A2,178.72,v：问；询问；请求
إجراء,إجْرَاء,ʾijrāʾi,430,action,C1,178.13,n：措施；程序；行动
تقديم,تَقْدِيم,taqdīmu,431,providing,B2,177.52,n：提供；提交；介绍
اتصال,اتِّصَال,āttiṣālin,432,contact,B1,176.71,n：联系；连接；通信
مهمة,مُهِمَّة,muhimmatu,433,important,B2,176.49,n：任务；使命；职责
لعب,لَعِب,laʿiba,434,play,A1,176.4,v：玩；游戏；扮演
نفط,نَفْط,nafṭin,435,oil,B2,176.07,n：石油；原油
صباح,صَبَاح,ṣabāḥin,436,morning,A1,175.97,n：早晨；上午
أضاف,أَضَافَ,aḍāfa,437,included,B1,175.96,v：添加；补充；附加
شاعر,شَاعِر,shāʿiru,438,poet,B1,175.96,n：诗人
محكمة,مُحْكَمَة,muḥkamatan,439,court,B2,175.91,n：法院；法庭
إنترنت,إِنْتَرَنْت,ʾintarantu,440,Internet,A2,175.76,n：互联网；因特网
فصل,فَصْل,faṣli,441,chapter,A2,175.31,n：季节；章节；分离
يهودي,يَهُودِيّ,yahūdiyyin,442,Jew,B2,175.09,n：犹太人；adj：犹太的
مدى,مَدَى,madā,443,over,B2,175.06,n：范围；距离；期限
محاولة,مُحَاوَلَة,muḥāwalati,444,attempt,B1,174.96,n：尝试；努力
عودة,عَوْدَة,ʿawdati,445,return,B2,174.82,n：返回；归来；恢复
روى,رَوَى,rawā,446,he told,C2,174.43,v：讲述；灌溉
نادي,نَادِي,nādī,447,club,A1,173.28,n：俱乐部；会所；协会
دنيا,دُنْيَا,dunyā,448,minimum,A2,173.12,n：世界；尘世；生活
شديد,شَدِيد,shadīdin,449,severe,B2,172.04,adj：强烈的；严厉的；严重的
لقاء,لِقَاء,liqāʾa,450,meeting,A1,171.5,n：会见；比赛；相遇
أمان,أَمَان,ʾamāni,451,safety,B2,171.11,n：安全；平安；保障
مجرد,مُجَرَّدَ,mujarrada,452,just,B1,170.88,adj：仅仅的；纯粹的；简单的
تحديد,تَحْدِيد,taḥdīdi,453,identifying,B1,170.2,n：确定；限定；定义
محلي,مَحَلِّيّ,maḥalliyyin,454,local,C1,169.94,adj：地方的；本地的；局部的
عقل,عَقْل,ʿaqlin,455,mind,B2,169.66,n：理智；头脑；智力
شر,شَر,shar,456,evil,B2,168.65,n：邪恶；坏事；adj：坏的
عصر,عَصْر,ʿaṣrin,457,age,B2,168.6,n：时代；世纪；下午
ملف,مِلْف,milfi,458,file,B2,168.57,n：文件；档案；文件夹
عدل,عَدْل,ʿadlun,459,fair,C1,168.52,n：正义；公平；adj：公正的
دعا,دَعَا,daʿā,460,called for,B2,168.17,v：呼吁；邀请；召唤
قضاء,قَضَاء,qaḍāʾi,461,spending,B2,167.88,n：司法；判决；完成
عيش,عَيْش,ʿayshi,462,living,A2,167.37,n：生活；生计；面包
شارع,شَارِع,shāriʿi,463,street,A1,166.04,n：街道
تعرف,تُعْرَف,tuʿrafu,464,know,B1,165.49,v：认识；了解；被称为
احتلال,احْتِلَال,āḥtilāli,465,occupation,C1,165.17,n：占领；占据
ناحية,نَاحِيَة,nāḥiyati,466,hand,B1,164.45,n：方面；地区
مات,مَاتَ,māta,467,die,A2,164.3,v：死亡
جنس,جِنْس,jinsi,468,gender,B1,164,n：性别；种类；性
قائمة,قَائِمَة,qāʾimati,469,list,A2,163.69,n：名单；目录；清单
عشرين,عِشْرِينَ,ishrīna,470,twenty,A1,163.68,num：二十
تجربة,تَجْرِبَة,tajribati,471,experience,B2,163.18,n：经验；实验；尝试
أم,أُمّ,ʾummin,472,or,A1,163.15,n：母亲
قائل,قَائِل,qāʾilu,473,say,A2,162.26,n：说话者；陈述者
كرة,كِرَة,kiratan,474,ball,A1,160.93,n：球；足球；球类运动
أسرة,أُسْرَة,ʾusratun,475,family,A1,160.56,n：家庭；床；王朝
أدب,أَدَبّ,ʾadabbu,476,literature,B2,160.38,n：文学；礼貌；教养
مستقبل,مُسْتَقْبَل,mustaqbali,477,future,B1,159.98,n：未来
صفة,صِفَة,ṣifatu,478,status,B2,159.93,n：形容词；特征；品质
تعرض,تَعَرُّض,taʿarruḍa,479,exposure,B1,159.91,v：遭受；暴露；呈现
سورة,سُورَة,sūrata,480,sura,C1,159.9,n：章；苏拉（《古兰经》章节）
مدني,مَدَنِيّ,madaniyyin,481,civilian,B2,159.32,adj：民用的；民事的；平民的
جرى,جَرَى,jarā,482,have been,B1,158.84,v：跑；发生；进行
أصل,أَصْل,ʾaṣlin,483,origin,B1,158.72,n：根源；起源；本金
تعامل,تَعَامُل,taʿāmulu,484,dealing,B1,158.54,v：处理；对待；交易
عود,عَوْد,ʿawdu,485,oud,A2,158.11,n：木头；棍子；乌德琴
تاب,تَاب,tāba,486,Tap,B1,158,v：悔改；回归；跟随
خطأ,خَطَأ,khaṭaʾan,487,wrong,A1,157.99,n：错误；过失；差错
سر,سِرّ,sirri,488,secret,B1,157.69,n：秘密；机密；奥秘
أعلى,أَعْلَى,aʿlā,489,higher,B1,157.34,adj：更高的；最高的；上部的
شك,شَكّ,shakkin,490,doubt,C1,157.25,n：怀疑；疑问；疑虑
فكر,فِكْر,fikrin,491,thought,A2,157.19,v：思考；认为；想法
ضغط,ضَغْط,ḍaḡṭi,492,pressure,B2,156.97,n：压力；压迫；血压
اجتماع,اجْتِمَاع,ājtimāʿi,493,meeting,B1,156.73,n：会议；集会；社交
ساكن,سَاكِن,sākinin,494,resident,A1,156.69,adj：静止的；居民；无声的
أثناء,أَثْنَاءَ,aṯnāʾa,495,during,B1,156.25,prep：在...期间
مائة,مِائَة,miāʾatin,496,hundred,A1,156.14,num：一百
رابع,رَابِع,rābiʿun,497,fourth,A1,155.91,num：第四
قريب,قَرِيب,qarībin,498,near,A1,155.88,adj：近的；亲戚；即将发生的
عادة,عَادَة,ʿādatu,499,usually,B1,155.84,n：习惯；通常；惯例
معين,مُعَيَّن,muʿayyanin,500,particular,B2,155.19,adj：特定的；确定的；某个
مقالة,مَقَالَة,maqālatu,501,article,B2,154.88,n：文章；论文；条款
عهد,عَهْد,ʿahdi,502,under,C1,154.39,n：时期；时代；契约
مقابل,مُقَابِل,muqābila,503,against,B1,154.38,prep：对面；与...相对；n：对面；adj：对面的
بنك,بَنِك,banik,504,bank,A1,153.56,n：银行；库；储存处
تنظيم,تَنْظِيم,tanẓīmi,505,organized,B1,153.14,n：组织；安排；整理
مقاومة,مُقَاوَمَة,muqāwamati,506,resistance,C1,152.77,n：抵抗；反对；电阻
زواج,زَوَاج,zawājin,507,marriage,A1,152.4,n：婚姻；结婚
عالي,عَالِي,ʿālī,508,high,A2,151.54,adj：高的；高级的；崇高的
قادم,قَادِم,qādimin,509,next,A2,150.95,adj：即将到来的；未来的；n：来者
درجة,دَرَجَة,darajati,510,degree,A1,150.18,n：程度；等级；学位
شعبي,شِعْبِيّ,shiʿbiyyin,511,popular,B1,149.84,adj：人民的；大众的；通俗的
حاضر,حَاضِر,ḥāḍirin,512,present,B1,149.79,adj：在场的；出席的；n：现在
حجم,حَجْم,ḥajmi,513,size,A2,149.49,n：体积；大小；规模
تطوير,تَطْوِير,taṭwīri,514,development,B2,149.32,n：发展；开发；改进
أسلوب,أُسْلُوب,ʾuslūbi,515,style,B2,149.2,n：方式；风格；方法
مساء,مَسَاء,masāʾi,516,evening,A1,149.09,n：晚上；傍晚
فضل,فَضَل,faḍalun,517,he preferred,B1,148.33,n：优点；美德；恩惠
شرطة,شُرْطَة,shurṭatin,518,police,A1,148.29,n：警察；警方
نقطة,نُقْطَة,nuqṭati,519,point,B1,148.27,n：点；地点；分数
زراعة,زِرَاعَة,zirāʿati,520,planting,C1,148.24,n：农业；种植；栽培
فن,فَنّ,fanna,521,art,A2,147.75,n：艺术；技艺；技巧
إرتفاع,إرْتِفَاع,ʾirtifāʿi,522,height,B1,147.4,n：高度；海拔；上升
مشترك,مُشْتَرَكٍ,mushtarakin,523,joint,B1,147.31,adj：共同的；共享的；公共的
حساب,حِسَاب,ḥisābin,524,account,A2,147.17,n：账户；计算；账单
أثر,أَثَر,ʾaṯaru,525,effect,B2,147.14,n：影响；痕迹；遗迹
جنوب,جَنُوب,janūbi,526,south,A1,147.14,n：南方；南部
مواجهة,مُوَاجِهَة,muwājihati,527,facing,B1,146.87,n：面对；对抗；遭遇
ظرف,ظَرْفٍ,ẓarfin,528,circumstance,B1,146.76,n：状况；环境；副词
ليل,لَيْل,laylu,529,night,A1,146.69,n：夜晚；黑夜
تفصيل,تَفْصِيل,tafṣīlin,530,detail,B2,146.54,n：细节；详细说明
وطن,وَطَن,waṭanin,531,home,A1,146.49,n：祖国；家园
معظم,مُعْظَم,muʿẓamun,532,most,A2,146.24,adj：大多数的；大部分的
طبيعة,طَبِيعَة,ṭabīʿatu,533,nature,B1,145.55,n：自然；本性；性质
معاً,مَعًا,maʿan,534,together,A1,145.55,adv：一起；共同
ثورة,ثَوْرَة,ṯawratin,535,revolution,B2,145.29,n：革命；旋转；变革
فني,فَنِيّ,faniyyi,536,art,A2,144.73,adj：技术的；艺术的；专业的
تأثير,تَأْثِير,taʾṯīrun,537,impact,B2,144.72,n：影响；效果；作用
وحيد,وَحَيْد,waḥaydu,538,only,B1,144.64,adj：唯一的；单独的；孤独的
أرسل,أُرْسَل,ʾursala,539,send,B1,144.54,v：发送；派遣；寄出
سبحان الله,سُبْحَانَ اللَّهِ,subḥāna alllahi,540,hallelujah,B1,144.52,int：赞美真主；真主至大
تماماً,تَمَامًا,tamāman,541,completely,B1,144.12,adv：完全地；彻底地
صعب,صَعْب,ṣaʿbin,542,difficult,A1,144.04,adj：困难的；艰难的
شمس,شَمْس,shamsi,543,sun,A1,143.09,n：太阳
لاعب,لَاعِب,lāʿibi,544,player,A2,142.8,n：运动员；玩家
تطبيق,تَطْبِيق,taṭbīqi,545,application,B2,142.32,n：应用；实施
